Date,Price,ATR,Final_Verdict,Market_Reality,Correct,Weighted_Score,Exit_Reason,CE_Article_Count,CE_Sentiment,CE_Score,CE_Confidence,TTS_Score,TTS_Decision,TTS_Regime,TTS_Breakout_Signal,TTS_Breakout_Strength,TTS_Breakout_High,TTS_Breakout_Low,SIV_Signal,SIV_Multiplier,Verdict_Reasoning,CE_Explanation,TTS_Explanation,SIV_Explanation,Execution_Time_Seconds,Strong_Verdict,Trade_Allowed,Signal_Confidence
06/26/2025,0.8,0.006378571428571448,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,0.0,NEUTRAL,0.0,0.0,-0.0134,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=0 |ce|=0.000 |tts|=0.013,skipped,skipped,skipped,0.0146,,,
06/27/2025,0.7989,0.006578571428571441,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,0.0,NEUTRAL,0.0,0.0,0.0299,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=0 |ce|=0.000 |tts|=0.030,skipped,skipped,skipped,0.0168,,,
06/30/2025,0.793,0.006778571428571444,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,0.0,NEUTRAL,0.0,0.0,0.0212,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=0 |ce|=0.000 |tts|=0.021,skipped,skipped,skipped,0.0156,,,
07/01/2025,0.791,0.006935714285714299,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,0.0,NEUTRAL,0.0,0.0,0.0656,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=0 |ce|=0.000 |tts|=0.066,skipped,skipped,skipped,0.0132,,,
07/02/2025,0.7919,0.006428571428571442,HOLD,BULLISH,False,-0.004104949999999992,HOLD_SKIP,10.0,BEARISH,-0.0808,0.4,0.0635,HOLD,TRENDING,NONE,0.0,0.8224,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.0041 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2551,False,False,0.07215113134716
07/03/2025,0.7948,0.006407142857142873,SELL,BULLISH,False,-0.08509206999999999,TIME,12.0,BEARISH,-0.2059,0.48,0.024,HOLD,TRENDING,NONE,0.0,0.8224,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.0851 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2643,True,True,0.11493369812180443
07/04/2025,0.7939,0.006242857142857161,SELL,BULLISH,False,-0.16601344999999998,TIME,14.0,BEARISH,-0.3649,0.56,0.0296,HOLD,TRENDING,NONE,0.0,0.8224,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.166 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4479,True,True,0.19725885082168293
07/07/2025,0.7984,0.00626428571428573,BUY,BEARISH,False,0.12144704999999997,TIME,12.0,BULLISH,0.289,0.48,-0.0295,HOLD,TRENDING,NONE,0.0,0.8224,0.791,PARTIAL,0.95,"[deterministic] weighted_score=0.1214 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2325,True,True,0.15924835117519842
07/08/2025,0.796,0.006221428571428584,HOLD,BEARISH,False,0.01887745,HOLD_SKIP,11.0,BULLISH,0.0538,0.44,-0.0117,HOLD,TRENDING,NONE,0.0,0.8224,0.791,PARTIAL,0.95,"[deterministic] weighted_score=0.0189 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2705,False,False,0.03275731749994767
07/09/2025,0.794,0.006085714285714305,SELL,BULLISH,False,-0.23473455000000001,TIME,15.0,BEARISH,-0.4686,0.6,0.0027,HOLD,TRENDING,NONE,0.0,0.8202,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.2347 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3795,True,True,0.23562526509737258
07/10/2025,0.7969,0.006335714285714301,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,2.0,BEARISH,-0.8765,0.08,0.2314,BUY,TRENDING,NONE,0.0,,,PARTIAL,0.85,SKIP: signal_mismatch — need CE strong (TTS unreliable),skipped,skipped,skipped,0.0706,,,
07/11/2025,0.7964,0.005971428571428588,HOLD,BULLISH,False,-0.039652049999999994,HOLD_SKIP,10.0,BEARISH,-0.155,0.4,0.0587,HOLD,TRENDING,NONE,0.0,0.8188,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.0397 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2137,False,False,0.10687041861414738
07/14/2025,0.7976,0.005500000000000013,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.9345,0.12,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.934 |tts|=0.045,skipped,skipped,skipped,0.0852,,,
07/15/2025,0.8015,0.005721428571428576,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.3446,0.12,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.345 |tts|=0.045,skipped,skipped,skipped,0.0949,,,
07/16/2025,0.8003,0.006000000000000005,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,BULLISH,0.2168,0.36,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.217 |tts|=0.045,skipped,skipped,skipped,0.2348,,,
07/17/2025,0.8044,0.006007142857142862,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,4.0,BEARISH,-0.399,0.16,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.399 |tts|=0.045,skipped,skipped,skipped,0.1035,,,
07/18/2025,0.8013,0.005992857142857141,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,13.0,NEUTRAL,-0.0446,0.52,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=13 |ce|=0.045 |tts|=0.045,skipped,skipped,skipped,0.2816,,,
07/21/2025,0.7979,0.0058857142857142875,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,4.0,NEUTRAL,-0.0074,0.16,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=4 |ce|=0.007 |tts|=0.045,skipped,skipped,skipped,0.1038,,,
07/22/2025,0.7921,0.0061285714285714355,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,4.0,BULLISH,0.3358,0.16,0.0715,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.336 |tts|=0.071,skipped,skipped,skipped,0.11,,,
07/23/2025,0.7921,0.005778571428571443,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,4.0,BEARISH,-0.136,0.16,0.0715,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.136 |tts|=0.071,skipped,skipped,skipped,0.1199,,,
07/24/2025,0.7952,0.0058428571428571574,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.3075,0.12,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.307 |tts|=0.045,skipped,skipped,skipped,0.0984,,,
07/25/2025,0.7948,0.005700000000000015,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,BULLISH,0.4833,0.32,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.483 |tts|=0.045,skipped,skipped,skipped,0.1847,,,
07/28/2025,0.8035,0.006071428571428584,HOLD,BULLISH,False,-0.029735569999999996,HOLD_SKIP,11.0,BEARISH,-0.1133,0.44,0.045,HOLD,TRENDING,NONE,0.0,0.8044,0.791,PARTIAL,0.95,"[deterministic] weighted_score=-0.0297 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2263,False,False,0.07914997894925775
07/29/2025,0.8057,0.006171428571428573,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.6109,0.12,0.0693,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.611 |tts|=0.069,skipped,skipped,skipped,0.1149,,,
07/30/2025,0.8146,0.006492857142857141,SELL,BEARISH,True,-0.09039154999999996,TIME,18.0,BEARISH,-0.2694,0.72,0.1321,HOLD,TRENDING,BREAKOUT_UP,0.6449,0.8057,0.7919,PARTIAL,0.95,"[deterministic] weighted_score=-0.0904 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4687,True,True,0.20077008841248836
07/31/2025,0.8122,0.006578571428571434,SELL,BEARISH,True,-0.09187431,TIME,19.0,BEARISH,-0.1955,0.76,0.0386,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.0919 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5265,True,True,0.11706971143039507
08/01/2025,0.8038,0.0074071428571428665,SELL,BULLISH,False,-0.23300801999999998,TIME,19.0,BEARISH,-0.4572,0.76,0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.233 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5186,True,True,0.2510999894199573
08/04/2025,0.8082,0.00740000000000001,SELL,BEARISH,True,-0.17367424999999997,TIME,18.0,BEARISH,-0.3575,0.72,0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.1737 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4769,True,True,0.2012499887961486
08/05/2025,0.8077,0.0069571428571428605,SELL,BEARISH,True,-0.20193048000000002,TIME,16.0,BEARISH,-0.4302,0.64,0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.2019 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3837,True,True,0.23759998756607106
08/06/2025,0.8065,0.006828571428571438,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,NEUTRAL,-0.031,0.2,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=5 |ce|=0.031 |tts|=0.045,skipped,skipped,skipped,0.1188,,,
08/07/2025,0.8064,0.006707142857142864,SELL,BULLISH,False,-0.11893448999999998,TIME,11.0,BEARISH,-0.3081,0.44,0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.1189 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2074,True,True,0.17654998215759654
08/08/2025,0.808,0.006535714285714288,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.1471,0.28,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.147 |tts|=0.045,skipped,skipped,skipped,0.1718,,,
08/11/2025,0.8124,0.006521428571428575,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,2.0,BEARISH,-0.8809,0.08,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=2 |ce|=0.881 |tts|=0.045,skipped,skipped,skipped,0.0778,,,
08/12/2025,0.8062,0.006707142857142848,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.1446,0.28,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.145 |tts|=0.045,skipped,skipped,skipped,0.1648,,,
08/13/2025,0.805,0.006742857142857138,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.1273,0.28,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.127 |tts|=0.045,skipped,skipped,skipped,0.1895,,,
08/14/2025,0.8074,0.006835714285714278,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,11.0,NEUTRAL,0.0472,0.44,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=11 |ce|=0.047 |tts|=0.045,skipped,skipped,skipped,0.2533,,,
08/15/2025,0.8063,0.0064357142857142825,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.4555,0.36,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.456 |tts|=0.045,skipped,skipped,skipped,0.2412,,,
08/18/2025,0.8073,0.006271428571428579,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,NEUTRAL,-0.0273,0.24,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=6 |ce|=0.027 |tts|=0.045,skipped,skipped,skipped,0.1342,,,
08/19/2025,0.8074,0.005742857142857153,HOLD,BEARISH,False,-0.03523037,HOLD_SKIP,11.0,BEARISH,-0.1253,0.44,0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7921,PARTIAL,0.95,"[deterministic] weighted_score=-0.0352 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2748,False,False,0.08514983989232154
08/20/2025,0.8038,0.005885714285714295,SELL,BULLISH,False,-0.27448700000000004,TIME,5.0,BEARISH,-0.3457,0.2,-0.225,SELL,TRENDING,NONE,0.0,0.8146,0.7921,COHERENT,1.0,"[deterministic] weighted_score=-0.2745 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.124,True,True,0.28535
08/21/2025,0.8085,0.005242857142857152,SELL,BEARISH,True,-0.16122355,TIME,15.0,BEARISH,-0.2803,0.6,-0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7948,PARTIAL,0.95,"[deterministic] weighted_score=-0.1612 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3064,True,True,0.16264840509880796
08/22/2025,0.8013,0.005471428571428587,SELL,BULLISH,False,-0.09837382999999998,TIME,19.0,BEARISH,-0.1463,0.76,-0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.7948,PARTIAL,0.95,"[deterministic] weighted_score=-0.0984 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4115,True,True,0.0956499442532972
08/25/2025,0.8058,0.005607142857142882,HOLD,BEARISH,False,-0.05547525,HOLD_SKIP,10.0,BEARISH,-0.0735,0.4,-0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.8013,PARTIAL,0.95,"[deterministic] weighted_score=-0.0555 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2061,False,False,0.05924993515345613
08/26/2025,0.803,0.005628571428571451,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,5.0,BEARISH,-0.2722,0.2,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.272 |tts|=0.045,skipped,skipped,skipped,0.1179,,,
08/27/2025,0.802,0.005728571428571456,HOLD,BEARISH,False,0.007985319999999995,HOLD_SKIP,11.0,BULLISH,0.0658,0.44,-0.045,HOLD,TRENDING,NONE,0.0,0.8146,0.8013,PARTIAL,0.95,"[deterministic] weighted_score=0.008 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2421,False,False,0.05539996285581586
08/28/2025,0.8012,0.0057571428571428895,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.323,0.28,-0.0473,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.323 |tts|=0.047,skipped,skipped,skipped,0.1392,,,
08/29/2025,0.8002,0.005614285714285738,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.1942,0.28,-0.0673,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.194 |tts|=0.067,skipped,skipped,skipped,0.1855,,,
09/01/2025,0.8007,0.005385714285714311,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,NEUTRAL,0.0026,0.36,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=9 |ce|=0.003 |tts|=0.045,skipped,skipped,skipped,0.2201,,,
09/02/2025,0.8041,0.005464285714285739,SELL,BEARISH,True,-0.260642,TIME,10.0,BEARISH,-0.533,0.4,-0.045,HOLD,TRENDING,NONE,0.0,0.8124,0.8002,PARTIAL,0.95,"[deterministic] weighted_score=-0.2606 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2352,True,True,0.28899995677978507
09/03/2025,0.8039,0.005414285714285737,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,2.0,BEARISH,-0.9025,0.08,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=2 |ce|=0.902 |tts|=0.045,skipped,skipped,skipped,0.076,,,
09/04/2025,0.8053,0.005421428571428593,SELL,BEARISH,True,-0.11801089999999999,TIME,17.0,BEARISH,-0.188,0.68,-0.045,HOLD,TRENDING,NONE,0.0,0.8124,0.8002,PARTIAL,0.95,"[deterministic] weighted_score=-0.118 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3977,True,True,0.1164997958489199
09/05/2025,0.7981,0.005935714285714306,SELL,BEARISH,True,-0.29052424999999993,TIME,26.0,BEARISH,-0.4231,1.0,-0.088,HOLD,TRENDING,BREAKOUT_DOWN,0.1721,0.8124,0.8002,PARTIAL,0.95,"[deterministic] weighted_score=-0.2905 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5694,True,True,0.25556633802506756
09/08/2025,0.7929,0.006135714285714308,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,26.0,NEUTRAL,0.0009,1.0,-0.0702,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=26 |ce|=0.001 |tts|=0.070,skipped,skipped,skipped,0.6059,,,
09/09/2025,0.7973,0.006164285714285733,SELL,BULLISH,False,-0.13182370999999998,TIME,13.0,BEARISH,-0.2303,0.52,-0.045,HOLD,TRENDING,NONE,0.0,0.8085,0.7929,PARTIAL,0.95,"[deterministic] weighted_score=-0.1318 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3214,True,True,0.13764997491145672
09/10/2025,0.799,0.006014285714285734,HOLD,BEARISH,False,0.023553919999999996,HOLD_SKIP,11.0,BULLISH,0.0998,0.44,-0.045,HOLD,TRENDING,NONE,0.0,0.8085,0.7929,PARTIAL,0.95,"[deterministic] weighted_score=0.0236 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2266,False,False,0.07239996871757079
09/11/2025,0.7957,0.005692857142857158,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,1.0,BEARISH,-0.6533,0.04,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=1 |ce|=0.653 |tts|=0.045,skipped,skipped,skipped,0.0565,,,
09/12/2025,0.7963,0.005428571428571434,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,BEARISH,-0.1589,0.24,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.159 |tts|=0.045,skipped,skipped,skipped,0.1443,,,
09/15/2025,0.7944,0.005350000000000006,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.1831,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.183 |tts|=0.045,skipped,skipped,skipped,0.1565,,,
09/16/2025,0.7857,0.005585714285714297,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,BEARISH,-0.3132,0.2,-0.0662,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.313 |tts|=0.066,skipped,skipped,skipped,0.1408,,,
09/17/2025,0.7886,0.005778571428571443,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,23.0,NEUTRAL,-0.036,0.92,-0.0214,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=23 |ce|=0.036 |tts|=0.021,skipped,skipped,skipped,0.5246,,,
09/18/2025,0.7921,0.0059000000000000085,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.2736,0.36,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.274 |tts|=0.045,skipped,skipped,skipped,0.1734,,,
09/19/2025,0.7953,0.006021428571428582,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BULLISH,0.2888,0.36,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.289 |tts|=0.045,skipped,skipped,skipped,0.2796,,,
09/22/2025,0.7922,0.005942857142857146,SELL,BULLISH,False,-0.1146403,SL,11.0,BEARISH,-0.202,0.44,-0.045,HOLD,TRENDING,NONE,0.0,0.8058,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=-0.1146 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4159,True,True,0.12349994999516488
09/23/2025,0.791,0.005821428571428581,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.0768,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.077 |tts|=0.045,skipped,skipped,skipped,0.1492,,,
09/24/2025,0.7949,0.0059000000000000085,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,4.0,BULLISH,0.1519,0.16,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.152 |tts|=0.045,skipped,skipped,skipped,0.1105,,,
09/25/2025,0.7993,0.005657142857142861,BUY,BEARISH,False,0.06870267,TIME,23.0,NEUTRAL,-0.0189,0.92,0.225,BUY,TRENDING,NONE,0.0,0.8053,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=0.0687 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5951,True,True,0.12194999999999999
09/26/2025,0.7975,0.005414285714285713,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.1867,0.36,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.187 |tts|=0.045,skipped,skipped,skipped,0.2133,,,
09/29/2025,0.7974,0.005214285714285711,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,17.0,NEUTRAL,-0.0024,0.68,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=17 |ce|=0.002 |tts|=0.045,skipped,skipped,skipped,0.5062,,,
09/30/2025,0.7961,0.005292857142857139,SELL,BULLISH,False,-0.10542130999999999,TIME,14.0,BEARISH,-0.2561,0.56,0.045,HOLD,TRENDING,NONE,0.0,0.8053,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=-0.1054 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4827,True,True,0.15054997060048708
10/01/2025,0.7969,0.005328571428571428,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.6378,0.28,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.638 |tts|=0.045,skipped,skipped,skipped,0.1697,,,
10/02/2025,0.7976,0.005435714285714298,SELL,BEARISH,True,-0.17245407000000001,TIME,17.0,BEARISH,-0.3639,0.68,0.045,HOLD,TRENDING,NONE,0.0,0.8053,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=-0.1725 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3737,True,True,0.20444997215619598
10/03/2025,0.7953,0.0054285714285714414,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,NEUTRAL,-0.0353,0.36,0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=9 |ce|=0.035 |tts|=0.045,skipped,skipped,skipped,0.2192,,,
10/06/2025,0.795,0.005092857142857153,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.6312,0.12,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.631 |tts|=0.045,skipped,skipped,skipped,0.0964,,,
10/07/2025,0.7979,0.0049571428571428666,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,BEARISH,-0.4685,0.2,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.469 |tts|=0.045,skipped,skipped,skipped,0.1388,,,
10/08/2025,0.8016,0.004850000000000013,HOLD,BULLISH,False,-0.04461732,HOLD_SKIP,14.0,BEARISH,-0.1719,0.56,0.0873,HOLD,TRENDING,BREAKOUT_UP,0.1691,0.7993,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=-0.0446 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3026,False,False,0.1295896787798403
10/09/2025,0.806,0.0050142857142857255,HOLD,BEARISH,False,-0.05110126,HOLD_SKIP,14.0,BEARISH,-0.1794,0.56,0.0812,HOLD,TRENDING,BREAKOUT_UP,0.2767,0.8016,0.7857,PARTIAL,0.95,"[deterministic] weighted_score=-0.0511 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2866,False,False,0.13029736945659975
10/10/2025,0.7989,0.0052214285714285835,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.466,0.32,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.466 |tts|=0.045,skipped,skipped,skipped,0.1557,,,
