Date,Price,ATR,Final_Verdict,Market_Reality,Correct,Weighted_Score,Exit_Reason,CE_Article_Count,CE_Sentiment,CE_Score,CE_Confidence,TTS_Score,TTS_Decision,TTS_Regime,TTS_Breakout_Signal,TTS_Breakout_Strength,TTS_Breakout_High,TTS_Breakout_Low,SIV_Signal,SIV_Multiplier,Verdict_Reasoning,CE_Explanation,TTS_Explanation,SIV_Explanation,Execution_Time_Seconds,Strong_Verdict,Trade_Allowed,Signal_Confidence
09/12/2025,57.082,0.32842857142857085,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.1247,0.32,0.285,BUY,RANGING,NONE,0.0,,,PARTIAL,0.85,SKIP: signal_mismatch — need CE strong (TTS unreliable),skipped,skipped,skipped,0.2623,,,
09/15/2025,57.072,0.32928571428571374,HOLD,BEARISH,False,-0.05555505,HOLD_SKIP,10.0,BEARISH,-0.1887,0.4,0.057,HOLD,RANGING,NONE,0.0,57.372,56.401,PARTIAL,0.95,"[deterministic] weighted_score=-0.0556 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3411,False,False,0.12284999573087751
09/16/2025,56.809,0.3302142857142855,SELL,BULLISH,False,-0.306917,TIME,7.0,BEARISH,-0.3355,0.28,-0.285,SELL,RANGING,NONE,0.0,57.372,56.401,COHERENT,1.0,"[deterministic] weighted_score=-0.3069 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3018,True,True,0.31025
09/17/2025,56.686,0.3307142857142854,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,21.0,NEUTRAL,-0.0167,0.84,-0.057,HOLD,RANGING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=21 |ce|=0.017 |tts|=0.057,skipped,skipped,skipped,0.979,,,
09/18/2025,57.132,0.35614285714285693,SELL,BEARISH,True,-0.0987107,TIME,10.0,BEARISH,-0.1568,0.4,-0.057,HOLD,RANGING,NONE,0.0,57.372,56.401,PARTIAL,0.95,"[deterministic] weighted_score=-0.0987 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4747,True,True,0.1068999945275865
09/19/2025,56.911,0.3606428571428571,BUY,BULLISH,True,0.08251301,TIME,13.0,BULLISH,0.2273,0.52,-0.057,HOLD,RANGING,NONE,0.0,57.372,56.401,PARTIAL,0.95,"[deterministic] weighted_score=0.0825 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4425,True,True,0.14214999581258475
09/22/2025,56.879,0.36207142857142877,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,14.0,NEUTRAL,-0.0343,0.56,-0.057,HOLD,RANGING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=14 |ce|=0.034 |tts|=0.057,skipped,skipped,skipped,0.8781,,,
09/23/2025,57.252,0.37378571428571455,BUY,BULLISH,True,0.2868286,TIME,8.0,BULLISH,0.2891,0.32,0.285,BUY,RANGING,NONE,0.0,57.372,56.635,COHERENT,1.0,"[deterministic] weighted_score=0.2868 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.2855,True,True,0.28705
09/24/2025,57.596,0.3894285714285718,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,BULLISH,0.165,0.2,0.0444,HOLD,RANGING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.165 |tts|=0.044,skipped,skipped,skipped,0.1772,,,
09/25/2025,58.254,0.3952142857142858,HOLD,BEARISH,False,0.0180424,HOLD_SKIP,15.0,BULLISH,0.0972,0.6,-0.0692,HOLD,RANGING,BREAKOUT_UP,0.6847,57.596,56.635,PARTIAL,0.95,"[deterministic] weighted_score=0.018 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4349,False,False,0.08321207855963195
09/26/2025,58.099,0.39671428571428535,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,11.0,NEUTRAL,-0.0226,0.44,-0.0115,HOLD,RANGING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=11 |ce|=0.023 |tts|=0.011,skipped,skipped,skipped,0.3743,,,
09/29/2025,57.998,0.3856428571428567,HOLD,BULLISH,False,-0.020079199999999995,HOLD_SKIP,12.0,BEARISH,-0.0687,0.48,0.0253,HOLD,RANGING,NONE,0.0,58.254,56.635,PARTIAL,0.95,"[deterministic] weighted_score=-0.0201 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4134,False,False,0.046997540848472893
09/30/2025,58.279,0.3989999999999999,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.1436,0.28,-0.0089,HOLD,RANGING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.144 |tts|=0.009,skipped,skipped,skipped,0.2682,,,
10/01/2025,58.122,0.40800000000000025,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.4042,0.36,0.0261,HOLD,RANGING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.404 |tts|=0.026,skipped,skipped,skipped,0.3915,,,
10/02/2025,58.041,0.41385714285714315,SELL,BULLISH,False,-0.13236217,TIME,13.0,BEARISH,-0.3187,0.52,0.0444,HOLD,RANGING,NONE,0.0,58.279,56.635,PARTIAL,0.95,"[deterministic] weighted_score=-0.1324 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3656,True,True,0.18154153006684365
10/03/2025,57.891,0.40421428571428564,HOLD,BULLISH,False,-0.03089305,HOLD_SKIP,10.0,BEARISH,-0.1267,0.4,0.051,HOLD,TRANSITIONAL,NONE,0.0,58.279,56.635,PARTIAL,0.95,"[deterministic] weighted_score=-0.0309 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3761,False,False,0.08884999967931309
10/06/2025,58.21,0.4084999999999996,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,BEARISH,-0.2825,0.24,0.0275,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.282 |tts|=0.028,skipped,skipped,skipped,0.2438,,,
10/07/2025,58.058,0.41492857142857126,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.5628,0.28,0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.563 |tts|=0.051,skipped,skipped,skipped,0.3021,,,
10/08/2025,57.934,0.38728571428571457,SELL,BULLISH,False,-0.07553906,TIME,12.0,BEARISH,-0.2132,0.48,0.051,HOLD,TRANSITIONAL,NONE,0.0,58.279,56.686,PARTIAL,0.95,"[deterministic] weighted_score=-0.0755 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3839,True,True,0.13209999917706575
10/09/2025,58.376,0.4163571428571429,HOLD,BEARISH,False,-0.02711433,HOLD_SKIP,19.0,BEARISH,-0.0734,0.76,0.0329,HOLD,TRANSITIONAL,BREAKOUT_UP,0.0609,58.279,56.686,PARTIAL,0.95,"[deterministic] weighted_score=-0.0271 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6935,False,False,0.05313861356786075
10/10/2025,58.231,0.4144999999999998,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.3342,0.36,0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.334 |tts|=0.051,skipped,skipped,skipped,0.2836,,,
10/13/2025,58.122,0.3991428571428572,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,11.0,NEUTRAL,-0.0128,0.44,0.051,HOLD,TRANSITIONAL,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=11 |ce|=0.013 |tts|=0.051,skipped,skipped,skipped,0.3253,,,
10/14/2025,58.207,0.38064285714285717,BUY,BEARISH,False,0.17341091,TIME,11.0,BULLISH,0.3239,0.44,0.051,HOLD,TRANSITIONAL,NONE,0.0,58.376,56.686,PARTIAL,0.95,"[deterministic] weighted_score=0.1734 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3709,True,True,0.1874499963490699
10/15/2025,58.092,0.35214285714285715,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BULLISH,0.2635,0.32,-0.255,SELL,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.85,SKIP: signal_mismatch — need CE strong (TTS unreliable),skipped,skipped,skipped,0.2424,,,
10/16/2025,57.948,0.33528571428571446,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,BEARISH,-0.141,0.2,-0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.141 |tts|=0.051,skipped,skipped,skipped,0.2174,,,
10/17/2025,58.105,0.329857142857143,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.3467,0.12,-0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.347 |tts|=0.051,skipped,skipped,skipped,0.1438,,,
10/20/2025,58.15,0.3133571428571424,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.2993,0.28,-0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.299 |tts|=0.051,skipped,skipped,skipped,0.3034,,,
10/21/2025,58.276,0.30749999999999894,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,9.0,BEARISH,-0.0617,0.36,-0.051,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.062 |tts|=0.051,skipped,skipped,skipped,0.3034,,,
10/22/2025,58.428,0.31299999999999883,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.5668,0.28,-0.0576,HOLD,TRANSITIONAL,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.567 |tts|=0.058,skipped,skipped,skipped,0.2827,,,
10/23/2025,58.565,0.31021428571428494,BUY,BULLISH,True,0.23438900000000001,TIME,11.0,BULLISH,0.216,0.44,0.2515,BUY,TRANSITIONAL,BREAKOUT_UP,0.2551,58.428,57.891,COHERENT,1.0,"[deterministic] weighted_score=0.2344 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4271,True,True,0.23373308137237492
10/24/2025,58.725,0.29492857142857076,SELL,BULLISH,False,-0.09908215000000001,TIME,15.0,BEARISH,-0.2194,0.6,0.0255,HOLD,TRENDING,BREAKOUT_UP,0.2374,58.565,57.891,PARTIAL,0.95,"[deterministic] weighted_score=-0.0991 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4709,True,True,0.12247468599241862
10/27/2025,58.862,0.2962857142857135,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.0607,0.28,-0.0066,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.061 |tts|=0.007,skipped,skipped,skipped,0.3405,,,
10/28/2025,59.043,0.3087857142857133,BUY,BEARISH,False,0.2141661,TIME,10.0,BULLISH,0.5039,0.4,-0.0215,HOLD,TRENDING,BREAKOUT_UP,0.1864,58.862,57.891,PARTIAL,0.95,"[deterministic] weighted_score=0.2142 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3091,True,True,0.26267705766230154
10/29/2025,58.605,0.31314285714285617,SELL,BULLISH,False,-0.13150945000000003,TIME,20.0,BEARISH,-0.2659,0.8,0.045,HOLD,TRENDING,NONE,0.0,59.043,57.891,PARTIAL,0.95,"[deterministic] weighted_score=-0.1315 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.7805,True,True,0.15544999930501824
10/30/2025,58.817,0.32428571428571373,HOLD,BEARISH,False,-0.017046419999999996,HOLD_SKIP,19.0,BEARISH,-0.0501,0.76,0.0261,HOLD,TRENDING,NONE,0.0,59.043,57.891,PARTIAL,0.95,"[deterministic] weighted_score=-0.017 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6304,False,False,0.03810048977627243
10/31/2025,58.695,0.32535714285714185,SELL,BEARISH,True,-0.12218709999999998,TIME,10.0,BEARISH,-0.3244,0.4,0.045,HOLD,TRENDING,NONE,0.0,59.043,57.891,PARTIAL,0.95,"[deterministic] weighted_score=-0.1222 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3125,True,True,0.18469999826055655
11/03/2025,58.638,0.33142857142857096,SELL,BULLISH,False,-0.29505200000000004,TIME,6.0,BEARISH,-0.391,0.24,-0.225,SELL,TRENDING,NONE,0.0,59.043,57.934,COHERENT,1.0,"[deterministic] weighted_score=-0.2951 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.23,True,True,0.308
11/04/2025,58.512,0.32871428571428546,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,2.0,NEUTRAL,0.0,0.08,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=2 |ce|=0.000 |tts|=0.045,skipped,skipped,skipped,0.1082,,,
11/05/2025,58.698,0.33921428571428536,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.2272,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.227 |tts|=0.045,skipped,skipped,skipped,0.3252,,,
11/06/2025,59.002,0.34721428571428553,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.5692,0.32,-0.073,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.569 |tts|=0.073,skipped,skipped,skipped,0.3202,,,
11/07/2025,58.908,0.3575000000000002,HOLD,BULLISH,False,-0.0033554000000000036,HOLD_SKIP,10.0,BULLISH,0.0518,0.4,-0.0526,HOLD,TRENDING,NONE,0.0,59.043,57.948,PARTIAL,0.95,"[deterministic] weighted_score=-0.0034 → HOLD (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.3155,False,False,0.05220030297148798
11/10/2025,58.856,0.3604285714285719,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,NEUTRAL,0.0461,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=8 |ce|=0.046 |tts|=0.045,skipped,skipped,skipped,0.3237,,,
11/11/2025,58.884,0.35428571428571487,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.2097,0.28,-0.0455,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.210 |tts|=0.045,skipped,skipped,skipped,0.2583,,,
11/12/2025,59.065,0.35935714285714326,SELL,BEARISH,True,-0.14824294,TIME,13.0,BEARISH,-0.2421,0.52,-0.0679,HOLD,TRENDING,BREAKOUT_UP,0.0201,59.043,57.948,PARTIAL,0.95,"[deterministic] weighted_score=-0.1482 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5226,True,True,0.15502357507649242
11/13/2025,58.885,0.3720000000000004,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BEARISH,-0.1519,0.12,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.152 |tts|=0.045,skipped,skipped,skipped,0.1681,,,
11/14/2025,59.018,0.374642857142858,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,4.0,BEARISH,-0.217,0.16,-0.0512,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.217 |tts|=0.051,skipped,skipped,skipped,0.1898,,,
11/17/2025,58.873,0.3702857142857151,SELL,BULLISH,False,-0.25477954999999997,TIME,22.0,BEARISH,-0.4085,0.88,-0.045,HOLD,TRENDING,NONE,0.0,59.065,58.15,PARTIAL,0.95,"[deterministic] weighted_score=-0.2548 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,1.0322,True,True,0.22674999898031217
11/18/2025,58.795,0.33685714285714397,SELL,BULLISH,False,-0.30869585,TIME,16.0,BEARISH,-0.5615,0.64,-0.045,HOLD,TRENDING,NONE,0.0,59.065,58.276,PARTIAL,0.95,"[deterministic] weighted_score=-0.3087 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5257,True,True,0.30324999934713964
11/19/2025,58.961,0.32035714285714384,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.3465,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.346 |tts|=0.045,skipped,skipped,skipped,0.6267,,,
11/20/2025,59.009,0.3165714285714297,SELL,BEARISH,True,-0.3425462499999999,TIME,33.0,BEARISH,-0.5305,1.0,-0.045,HOLD,TRENDING,NONE,0.0,59.065,58.512,PARTIAL,0.95,"[deterministic] weighted_score=-0.3425 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,1.2325,True,True,0.287749999195019
11/21/2025,58.719,0.32228571428571484,SELL,BULLISH,False,-0.20969046,TIME,22.0,BEARISH,-0.3312,0.88,-0.045,HOLD,TRENDING,NONE,0.0,59.065,58.512,PARTIAL,0.95,"[deterministic] weighted_score=-0.2097 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,1.0407,True,True,0.18809999949443582
11/24/2025,58.884,0.32335714285714295,HOLD,BEARISH,False,-0.05075565,HOLD_SKIP,15.0,BEARISH,-0.0609,0.6,-0.045,HOLD,TRENDING,NONE,0.0,59.065,58.512,PARTIAL,0.95,"[deterministic] weighted_score=-0.0508 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6089,False,False,0.05294999948864294
11/25/2025,58.757,0.31121428571428567,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.0818,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.082 |tts|=0.045,skipped,skipped,skipped,0.3663,,,
11/26/2025,58.724,0.3022857142857142,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,4.0,BEARISH,-0.1979,0.16,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=4 |ce|=0.198 |tts|=0.045,skipped,skipped,skipped,0.2239,,,
11/27/2025,58.745,0.28964285714285715,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,6.0,BEARISH,-0.5962,0.24,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.596 |tts|=0.045,skipped,skipped,skipped,0.2383,,,
11/28/2025,58.573,0.2809999999999998,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,6.0,BEARISH,-0.5643,0.24,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=6 |ce|=0.564 |tts|=0.045,skipped,skipped,skipped,0.24,,,
12/01/2025,58.364,0.2843571428571425,SELL,BULLISH,False,-0.14110844,SL,3.0,BEARISH,-0.2426,0.12,-0.0894,HOLD,TRENDING,BREAKOUT_DOWN,0.2676,59.065,58.512,PARTIAL,0.95,"[deterministic] weighted_score=-0.1411 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.1514,True,True,0.16601443478020964
12/02/2025,58.587,0.292428571428571,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,BEARISH,-0.0711,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=8 |ce|=0.071 |tts|=0.045,skipped,skipped,skipped,0.364,,,
12/03/2025,58.939,0.30571428571428577,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,NEUTRAL,-0.0345,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=8 |ce|=0.035 |tts|=0.045,skipped,skipped,skipped,0.2653,,,
12/04/2025,59.07,0.29885714285714216,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.3165,0.28,-0.0432,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.317 |tts|=0.043,skipped,skipped,skipped,0.2423,,,
12/05/2025,58.882,0.2859999999999993,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,8.0,NEUTRAL,0.0123,0.32,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=8 |ce|=0.012 |tts|=0.045,skipped,skipped,skipped,0.3504,,,
12/08/2025,59.043,0.279285714285714,BUY,BULLISH,True,0.1833202,TIME,16.0,BULLISH,0.1481,0.64,0.225,BUY,TRENDING,NONE,0.0,59.07,58.364,COHERENT,1.0,"[deterministic] weighted_score=0.1833 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5944,True,True,0.18655
12/09/2025,59.203,0.28828571428571387,BUY,BEARISH,False,0.11333994,TIME,6.0,BULLISH,0.1578,0.24,0.0912,HOLD,TRENDING,BREAKOUT_UP,0.1884,59.07,58.364,PARTIAL,0.95,"[deterministic] weighted_score=0.1133 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.1939,True,True,0.12451733767436038
12/10/2025,59.096,0.2842857142857141,SELL,BEARISH,True,-0.06140477000000001,TIME,17.0,BEARISH,-0.1529,0.68,0.045,HOLD,TRENDING,NONE,0.0,59.203,58.364,PARTIAL,0.95,"[deterministic] weighted_score=-0.0614 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4576,True,True,0.09894999894177518
12/11/2025,58.936,0.2750714285714285,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,9.0,BULLISH,0.0712,0.36,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=9 |ce|=0.071 |tts|=0.045,skipped,skipped,skipped,0.2704,,,
12/12/2025,59.065,0.273928571428572,SKIP,BEARISH,,0.0,QUALITY_GATE_SKIP,5.0,BEARISH,-0.395,0.2,0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=5 |ce|=0.395 |tts|=0.045,skipped,skipped,skipped,0.1811,,,
12/15/2025,58.899,0.28135714285714386,SELL,BEARISH,True,-0.20668,TIME,9.0,BEARISH,-0.185,0.36,-0.225,SELL,TRENDING,NONE,0.0,59.203,58.364,COHERENT,1.0,"[deterministic] weighted_score=-0.2067 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4014,True,True,0.205
12/16/2025,58.677,0.29664285714285804,SELL,BEARISH,True,-0.10464288000000001,TIME,17.0,BEARISH,-0.1626,0.68,-0.045,HOLD,TRENDING,NONE,0.0,59.203,58.364,PARTIAL,0.95,"[deterministic] weighted_score=-0.1046 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.6473,True,True,0.10379999903845175
12/17/2025,58.652,0.3025000000000005,SELL,BEARISH,True,-0.14107157999999997,TIME,14.0,BEARISH,-0.2448,0.56,-0.045,HOLD,TRENDING,NONE,0.0,59.203,58.364,PARTIAL,0.95,"[deterministic] weighted_score=-0.1411 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4578,True,True,0.14489999941952159
12/18/2025,58.527,0.305571428571429,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BEARISH,-0.5912,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.591 |tts|=0.045,skipped,skipped,skipped,0.2623,,,
12/19/2025,58.609,0.30707142857142905,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,7.0,BULLISH,0.3797,0.28,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=7 |ce|=0.380 |tts|=0.045,skipped,skipped,skipped,0.197,,,
12/22/2025,58.7,0.2956428571428579,SKIP,NEUTRAL,,0.0,QUALITY_GATE_SKIP,10.0,NEUTRAL,0.0101,0.4,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=10 |ce|=0.010 |tts|=0.045,skipped,skipped,skipped,0.4501,,,
12/23/2025,58.753,0.26578571428571507,BUY,NEUTRAL,False,0.11450729999999998,TIME,10.0,BULLISH,0.3072,0.4,-0.045,HOLD,TRENDING,NONE,0.0,59.203,58.364,PARTIAL,0.95,"[deterministic] weighted_score=0.1145 → BUY (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.5264,True,True,0.1760999994582668
12/24/2025,58.737,0.25700000000000145,SELL,BULLISH,False,-0.17507568999999998,TIME,14.0,BEARISH,-0.3139,0.56,-0.045,HOLD,TRENDING,NONE,0.0,59.203,58.364,PARTIAL,0.95,"[deterministic] weighted_score=-0.1751 → SELL (thresholds: >=0.05 BUY, <=-0.05 SELL)",pending_explanation,pending_explanation,pending_explanation,0.4261,True,True,0.17944999934882694
12/25/2025,58.738,0.2460000000000012,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,2.0,BULLISH,0.2998,0.08,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=2 |ce|=0.300 |tts|=0.045,skipped,skipped,skipped,0.107,,,
12/26/2025,58.696,0.2420714285714293,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,3.0,BULLISH,0.2296,0.12,-0.045,HOLD,TRENDING,NONE,0.0,,,PARTIAL,0.95,SKIP: weak signals — articles=3 |ce|=0.230 |tts|=0.045,skipped,skipped,skipped,0.1198,,,
12/29/2025,58.771,0.23078571428571543,SKIP,BULLISH,,0.0,QUALITY_GATE_SKIP,5.0,NEUTRAL,-0.0057,0.2,-0.045,HOLD,TRENDING,NONE,0.0,,,COHERENT,1.0,SKIP: weak signals — articles=5 |ce|=0.006 |tts|=0.045,skipped,skipped,skipped,0.1792,,,
